Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Source IP
61401,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,189361.7368,130.2910376,8771.571429,19185.1566,51648,7,9009,4504.5,6360.425497,9002,7,61302,15325.5,24566.63171,51648,189,0,0,0,0,72,112,48.8591391,81.4318985,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.0.0.40
9965704,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.010324208,0.501720701,2491426.0,4982848.667,9965699,1,9965704,2491426.0,4982848.667,9965699,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.501720701,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5.0,0.0,5,5,9965699.0,0.0,9965699,9965699,DDoS,10.0.0.218
9326228,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,1249.915829,1.286693827,847838.9091,1846155.673,6024812,48,8067902,1152557.429,2277034.784,6024812,249,1272522,424174.0,721954.8136,1257777,424,0,0,0,0,172,92,0.857795885,0.428897942,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,2028846.0,0.0,2028846,2028846,6024812.0,0.0,6024812,6024812,DDoS,10.0.1.159
25910,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,448745.658,308.7610961,3701.428571,5818.966198,13022,35,14026,7013.0,8547.506771,13057,969,25875,6468.75,7302.98443,14101,160,0,0,0,0,72,112,115.785411,192.9756851,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.0.1.98
1730833,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6721.041256,4.622051925,247261.8571,653195.8611,1728570,3,2027,1013.5,1313.097293,1942,85,1730814,432703.5,863911.5225,1728570,3,0,0,0,0,72,112,1.733269472,2.888782453,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.0.1.35
61212,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,189946.4157,114.3566621,10202.0,19892.05803,49843,2,11001,5500.5,7776.053273,10999,2,61101,20367.0,26106.87105,49843,157,0,0,0,0,72,92,49.00999804,65.34666405,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.0.0.118
1174343,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,20.43695922,3.40615987,391447.6667,676615.7651,1172736,257,1174343,391447.6667,676615.7651,1172736,257,0,0.0,0.0,0,0,0,0,0,0,80,0,3.40615987,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.0.1.176
3989855,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.015256194,1.002542699,1329951.667,2302114.058,3988204,639,3989855,1329951.667,2302114.058,3988204,639,0,0.0,0.0,0,0,0,0,0,0,80,0,1.002542699,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.0.1.170
2024982,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.8149465,2.469157751,506245.5,1011140.783,2022956,1,2024982,506245.5,1011140.783,2022956,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.469157751,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.0.0.57
91573614,8,4,56,11601,20,0,7.0,5.656854249,10135,0,2900.25,4871.82583,127.2964939,0.131042114,8324874.0,24200000.0,80700000,43,90600000,12900000.0,30100000.0,80700000,243,929302,309767.3333,532160.1132,924247,195,0,0,0,0,172,92,0.08736141,0.043680705,0,10135,897.1538462,2804.564846,7865583.974,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,744.0,0.0,744,744,45300000.0,50000000.0,80700000,9978867,DDoS,10.0.0.177
72676188,8,5,56,11601,20,0,7.0,5.656854249,4380,0,2320.2,2207.341206,160.3964148,0.178875645,6056349.0,19100000.0,66600000,3,72500000,10400000.0,24900000.0,66600000,3,166145,41536.25,78905.96696,159824,157,0,0,0,0,172,112,0.11007732,0.068798325,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4008.0,0.0,4008,4008,36300000.0,42900000.0,66600000,5944835,DDoS,10.0.0.5
71105339,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,163.9398696,0.196890982,5469641.462,19200000.0,69500000,3,70400000,10100000.0,26200000.0,69500000,3,681288,136257.6,301217.1503,675072,16,0,0,0,0,172,132,0.112509132,0.084381849,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,900975.0,0.0,900975,900975,69500000.0,0.0,69500000,69500000,DDoS,10.0.0.15
82750942,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,140.9409938,0.15709791,6895911.833,21100000.0,73500000,1,82600000,11800000.0,27400000.0,73500000,1,163219,40804.75,80995.49767,162297,4,0,0,0,0,172,112,0.096675637,0.060422273,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,6009.0,0.0,6009,6009,41300000.0,45600000.0,73500000,9058728,DDoS,10.0.1.40
3808984,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.876116046,1.312686008,952246.0,1901165.42,3803993,3,3808984,952246.0,1901165.42,3803993,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.312686008,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.0.0.206
10240741,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.929475514,0.488245919,2560185.25,5119699.855,10200000,4,10200000,2560185.25,5119699.855,10200000,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.488245919,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1006.0,0.0,1006,1006,10200000.0,0.0,10200000,10200000,DDoS,10.0.0.93
7683820,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.123446411,0.520574402,2561273.333,4435397.342,7682829,3,7683820,2561273.333,4435397.342,7682829,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.520574402,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,991.0,0.0,991,991,7682829.0,0.0,7682829,7682829,DDoS,10.0.0.7
637946,3,5,26,11601,20,0,8.666666667,10.26320288,7215,0,2320.2,2991.555649,18225.68054,12.54024635,91135.14286,233010.4806,619343,61,18282,9141.0,12331.94226,17861,421,637879,159469.75,306701.4835,619343,71,0,0,0,0,72,112,4.702592382,7.837653971,0,7215,1291.888889,2441.667076,5961738.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.0.0.228
97530656,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,119.5213944,0.133291424,8127554.667,25200000.0,87900000,1,95800000,13700000.0,32900000.0,87900000,1,1767396,441849.0,873275.0248,1751718,188,0,0,0,0,172,112,0.082025492,0.051265932,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3.0,0.0,3,3,47900000.0,56600000.0,87900000,7880737,DDoS,10.0.1.45
712126,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16335.5923,11.23396702,101732.2857,268843.0925,711411,4,514,257.0,357.7960313,510,4,712081,178020.25,355593.8926,711411,9,0,0,0,0,72,112,4.212737634,7.021229389,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.0.1.203
48064,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,241906.6245,187.2503329,6008.0,13923.21005,39866,35,7825,3912.5,5237.539928,7616,209,47955,9591.0,17251.64026,39866,35,0,0,0,0,72,132,62.41677763,124.8335553,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.0.1.6
80806264,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,144.2586184,0.148503339,7346024.0,22000000.0,73200000,0,80100000,11400000.0,27400000.0,73200000,0,701491,233830.3333,399486.4236,695106,369,0,0,0,0,172,92,0.099002226,0.049501113,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,2001.0,0.0,2001,2001,40100000.0,46900000.0,73200000,6860845,DDoS,10.0.1.46
3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.1.194
1029770,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.47963137,5.826543791,205954.0,281114.383,515080,551,1028967,514483.5,1622.810063,515631,513336,1029150,514575.0,1849.79134,515883,513267,0,0,0,0,92,60,2.913271896,2.913271896,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.1.125
1016181,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.7133798,5.904459934,203236.2,277682.9715,514106,388,1015609,507804.5,9569.27607,514571,501038,1015716,507858.0,9384.7212,514494,501222,0,0,0,0,92,60,2.952229967,2.952229967,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.8
71,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,169014.0845,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14084.50704,14084.50704,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.191
73339,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4649.64071,95.44716999,12223.16667,29000.7327,71418,42,73339,24446.33333,41698.41225,72594,42,72008,36004.0,50082.9591,71418,590,0,0,0,0,92,72,54.54124,40.90593,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.95
90,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,133333.3333,22222.22222,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11111.11111,11111.11111,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.180
18,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.1.68
64756,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5265.921305,108.0980913,10792.66667,25517.83334,62878,52,64756,21585.33333,36765.29182,64037,79,63489,31744.5,44029.41794,62878,611,0,0,0,0,92,72,61.77033788,46.32775341,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.110
95195,4,3,208,134,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,3592.625663,73.53327381,15865.83333,38014.69624,93461,21,95195,31731.66667,54522.27972,94688,21,94022,47011.0,65690.21997,93461,561,0,0,0,0,92,72,42.0190136,31.5142602,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.164
37,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,324324.3243,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27027.02703,27027.02703,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,1392,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.127
129606,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,2623.335339,54.00984522,21601.0,49522.33007,122629,60,129606,43202.0,70133.59392,124152,716,128114,64057.0,82833.31678,122629,5485,0,0,0,0,92,72,30.8627687,23.14707652,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.1.160
83,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,144578.3133,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12048.19277,12048.19277,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,890,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.1.93
71408,4,3,208,134,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,4789.379341,98.02823213,11901.33333,28183.54021,69428,32,71408,23802.66667,40601.76673,70684,32,70074,35037.0,48636.21862,69428,646,0,0,0,0,92,72,56.01613265,42.01209948,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.1.185
63982,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,5313.994561,109.4057704,10663.66667,25074.97834,61843,78,63982,21327.33333,36335.67261,63283,80,62441,31220.5,43306.75481,61843,598,0,0,0,0,92,72,62.51758307,46.8881873,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.142
86,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,139534.8837,23255.81395,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11627.90698,11627.90698,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.36
100953,27,37,73173,338,5840,0,2710.111111,2017.39162,128,0,9.135135135,20.10826552,728170.5348,633.9583767,1602.428571,11371.94961,90419,1,100953,3882.807692,18387.64187,94030,48,99220,2756.111111,15030.22402,90419,1,0,0,0,0,552,752,267.4511902,366.5071865,0,5840,1130.938462,1858.278688,3453199.684,0,0,0,1,0,0,0,0,1,1148.609375,2710.111111,9.135135135,0,0,0,0,0,0,27,73173,37,338,8192,1301,26,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.91
35,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.1429,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,28571.42857,28571.42857,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.144
100707,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,3386.060552,69.50857438,16784.5,40158.19092,98755,47,100707,33569.0,57527.43335,99995,47,99349,49674.5,69410.30875,98755,594,0,0,0,0,92,72,39.71918536,29.78938902,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.1.183
42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.52381,23809.52381,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.31
17,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,705882.3529,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,58823.52941,58823.52941,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.1.4
997090,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05253287,6.017510957,199418.0,272515.9608,498820,355,996600,498300.0,1237.436867,499175,497425,996732,498366.0,1335.017603,499310,497422,0,0,0,0,92,60,3.008755478,3.008755478,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.97
76434,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4461.365361,91.58228014,12739.0,30195.74656,74372,28,76434,25478.0,43566.42371,75783,28,74954,37477.0,52177.40938,74372,582,0,0,0,0,92,72,52.33273151,39.24954863,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.1.150
1001281,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.9769715,5.992323833,200256.2,273575.2766,509010,357,1000478,500239.0,12973.99522,509413,491065,1000878,500439.0,12626.09868,509367,491511,0,0,0,0,92,60,2.996161917,2.996161917,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.1.191
59343,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5746.254824,117.9583102,9890.5,22838.23155,56497,40,59343,19781.0,33438.36445,58389,40,57088,28544.0,39531.51171,56497,591,0,0,0,0,92,72,67.40474866,50.5535615,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.135
33,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,363636.3636,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.4
65081,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5239.624468,107.5582735,10846.83333,25659.21733,63221,38,65081,21693.66667,36948.95106,64357,38,63847,31923.5,44261.34897,63221,626,0,0,0,0,92,72,61.46187059,46.09640294,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.1.29
3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.36
71560,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4765.231973,97.82001118,11926.66667,28310.69285,69713,70,71560,23853.33333,40791.90248,70955,70,70316,35158.0,48868.14965,69713,603,0,0,0,0,92,72,55.89714925,41.92286193,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.1.162
88911,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,3869.037577,78.73041581,14818.5,35450.65879,87180,40,88911,29637.0,50786.20628,88279,41,87738,43869.0,61251.0036,87180,558,0,0,0,0,92,72,44.98880903,33.74160678,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.254
63843,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5341.227699,109.6439704,10640.5,24941.20116,61546,4,63843,21281.0,36097.72412,62960,4,62125,31062.5,43110.17913,61546,579,0,0,0,0,92,72,62.65369735,46.99027301,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.183
1002485,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.95538088,5.98512696,200497.0,273722.9996,500423,483,1002002,501001.0,7.071067812,501006,500996,1001912,500956.0,289.9137803,501161,500751,0,0,0,0,92,60,2.99256348,2.99256348,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.96
74883,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4553.770549,93.47916082,12480.5,29545.18738,72786,21,74883,24961.0,42521.0516,74058,21,73394,36697.0,51037.55325,72786,608,0,0,0,0,92,72,53.41666333,40.0624975,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,10.0.0.192
